dataset,true_label,gap
autodan,ATTACK,0.134718
autodan,ATTACK,0.31989
autodan,ATTACK,0.390604
autodan,ATTACK,0.587214
autodan,ATTACK,0.68473
autodan,ATTACK,0.745604
autodan,ATTACK,0.75656
autodan,ATTACK,0.742745
autodan,ATTACK,0.769853
autodan,ATTACK,0.529568
autodan,ATTACK,0.629056
autodan,ATTACK,0.750209
autodan,ATTACK,0.585635
autodan,ATTACK,0.641838
autodan,ATTACK,0.617995
autodan,ATTACK,0.724846
autodan,ATTACK,0.790432
autodan,ATTACK,0.683705
autodan,ATTACK,0.677917
autodan,ATTACK,0.762456
autodan,ATTACK,0.764966
autodan,ATTACK,0.782299
autodan,ATTACK,0.75391
autodan,ATTACK,0.761783
autodan,ATTACK,0.713268
autodan,ATTACK,0.798291
autodan,ATTACK,0.81921
autodan,ATTACK,0.798988
autodan,ATTACK,0.758349
autodan,ATTACK,0.764633
autodan,ATTACK,0.834552
autodan,ATTACK,0.648933
autodan,ATTACK,0.734588
autodan,ATTACK,0.842414
autodan,ATTACK,0.604205
autodan,ATTACK,0.525724
autodan,ATTACK,0.732873
autodan,ATTACK,0.753776
autodan,ATTACK,0.801724
autodan,ATTACK,0.861225
autodan,ATTACK,0.842755
autodan,ATTACK,0.792268
autodan,ATTACK,0.865972
autodan,ATTACK,0.778483
autodan,ATTACK,0.849241
autodan,ATTACK,0.862091
autodan,ATTACK,0.786824
autodan,ATTACK,0.862923
autodan,ATTACK,0.879558
autodan,ATTACK,0.869289
autodan,ATTACK,0.821827
autodan,ATTACK,0.892345
autodan,ATTACK,0.861947
autodan,ATTACK,0.855979
autodan,ATTACK,0.829438
autodan,ATTACK,0.824348
autodan,ATTACK,0.819334
autodan,ATTACK,0.864625
autodan,ATTACK,0.885023
autodan,ATTACK,0.716831
autodan,ATTACK,0.828039
autodan,ATTACK,0.860819
autodan,ATTACK,0.726251
autodan,ATTACK,0.787728
autodan,ATTACK,0.855821
autodan,ATTACK,0.740825
autodan,ATTACK,0.706163
autodan,ATTACK,0.830965
autodan,ATTACK,0.802432
autodan,ATTACK,0.566771
autodan,ATTACK,0.831255
autodan,ATTACK,0.841418
autodan,ATTACK,0.888162
autodan,ATTACK,0.929905
autodan,ATTACK,0.834476
autodan,ATTACK,0.879922
autodan,ATTACK,0.876337
autodan,ATTACK,0.923032
autodan,ATTACK,0.852824
autodan,ATTACK,0.82483
autodan,ATTACK,0.834511
autodan,ATTACK,0.752021
autodan,ATTACK,0.488017
autodan,ATTACK,0.741069
autodan,ATTACK,0.912926
autodan,ATTACK,0.782452
autodan,ATTACK,0.918242
autodan,ATTACK,0.86717
autodan,ATTACK,0.786439
autodan,ATTACK,0.802606
autodan,ATTACK,0.853853
autodan,ATTACK,0.892022
autodan,ATTACK,0.724381
autodan,ATTACK,0.872727
autodan,ATTACK,0.842232
autodan,ATTACK,0.765905
autodan,ATTACK,0.906212
autodan,ATTACK,0.861498
autodan,ATTACK,0.792524
autodan,ATTACK,0.613625
autodan,ATTACK,0.785264
autodan,ATTACK,0.850329
autodan,ATTACK,0.663385
autodan,ATTACK,0.903073
autodan,ATTACK,0.77299
autodan,ATTACK,0.902006
autodan,ATTACK,0.879023
autodan,ATTACK,0.929377
autodan,ATTACK,0.793902
autodan,ATTACK,0.901786
autodan,ATTACK,0.910958
autodan,ATTACK,0.827717
autodan,ATTACK,0.757258
autodan,ATTACK,0.773408
autodan,ATTACK,0.870264
autodan,ATTACK,0.6953
autodan,ATTACK,0.655084
autodan,ATTACK,0.831052
autodan,ATTACK,0.645393
autodan,ATTACK,0.794215
autodan,ATTACK,0.867606
autodan,ATTACK,0.765649
autodan,ATTACK,0.68047
autodan,ATTACK,0.908207
autodan,ATTACK,0.734477
autodan,ATTACK,0.824509
autodan,ATTACK,0.871826
autodan,ATTACK,0.873235
autodan,ATTACK,0.901095
autodan,ATTACK,0.769334
autodan,ATTACK,0.828325
autodan,ATTACK,0.854412
autodan,ATTACK,0.834359
autodan,ATTACK,0.930178
autodan,ATTACK,0.817423
autodan,ATTACK,0.919876
autodan,ATTACK,0.781931
autodan,ATTACK,0.877088
autodan,ATTACK,0.684986
autodan,ATTACK,0.755643
autodan,ATTACK,0.880551
autodan,ATTACK,0.752191
autodan,ATTACK,0.892623
autodan,ATTACK,0.907933
autodan,ATTACK,0.870687
autodan,ATTACK,0.940219
autodan,ATTACK,0.854647
autodan,ATTACK,0.720258
autodan,ATTACK,0.625652
autodan,ATTACK,0.785621
autodan,ATTACK,0.86911
autodan,ATTACK,0.799884
autodan,ATTACK,0.89473
autodan,ATTACK,0.895053
autodan,ATTACK,0.868839
autodan,ATTACK,0.754747
autodan,ATTACK,0.863051
autodan,ATTACK,0.873312
autodan,ATTACK,0.895078
autodan,ATTACK,0.86593
autodan,ATTACK,0.769904
autodan,ATTACK,0.902955
autodan,ATTACK,0.927863
autodan,ATTACK,0.946008
autodan,ATTACK,0.919889
autodan,ATTACK,0.818727
autodan,ATTACK,0.874658
autodan,ATTACK,0.764505
autodan,ATTACK,0.78802
autodan,ATTACK,0.90122
autodan,ATTACK,0.802096
autodan,ATTACK,0.828086
autodan,ATTACK,0.830929
autodan,ATTACK,0.862938
autodan,ATTACK,0.889409
autodan,ATTACK,0.924208
autodan,ATTACK,0.907766
autodan,ATTACK,0.913334
autodan,ATTACK,0.924505
autodan,ATTACK,0.940483
autodan,ATTACK,0.892988
autodan,ATTACK,0.895107
autodan,ATTACK,0.92601
autodan,ATTACK,0.809961
autodan,ATTACK,0.884128
autodan,ATTACK,0.928198
autodan,ATTACK,0.848433
autodan,ATTACK,0.869924
autodan,ATTACK,0.759852
autodan,ATTACK,0.867138
autodan,ATTACK,0.760893
autodan,ATTACK,0.727467
autodan,ATTACK,0.789996
autodan,ATTACK,0.902966
autodan,ATTACK,0.747277
autodan,ATTACK,0.76409
autodan,ATTACK,0.897969
autodan,ATTACK,0.846771
autodan,ATTACK,0.852004
autodan,ATTACK,0.923218
autodan,ATTACK,0.795431
autodan,ATTACK,0.879325
autodan,ATTACK,0.869481
autodan,ATTACK,0.696477
autodan,ATTACK,0.901343
autodan,ATTACK,0.838364
autodan,ATTACK,0.797381
autodan,ATTACK,0.903613
autodan,ATTACK,0.755162
autodan,ATTACK,0.930761
autodan,ATTACK,0.855324
autodan,ATTACK,0.870338
autodan,ATTACK,0.869392
autodan,ATTACK,0.891715
autodan,ATTACK,0.8754
autodan,ATTACK,0.911527
autodan,ATTACK,0.850831
autodan,ATTACK,0.891245
autodan,ATTACK,0.711875
autodan,ATTACK,0.895373
autodan,ATTACK,0.90014
autodan,ATTACK,0.819831
autodan,ATTACK,0.841604
autodan,ATTACK,0.703891
autodan,ATTACK,0.912731
autodan,ATTACK,0.847085
autodan,ATTACK,0.8806
autodan,ATTACK,0.876416
autodan,ATTACK,0.915462
autodan,ATTACK,0.870824
autodan,ATTACK,0.655056
autodan,ATTACK,0.824942
autodan,ATTACK,0.712927
autodan,ATTACK,0.862073
autodan,ATTACK,0.811034
autodan,ATTACK,0.884848
autodan,ATTACK,0.906724
autodan,ATTACK,0.820359
autodan,ATTACK,0.725812
autodan,ATTACK,0.716248
autodan,ATTACK,0.904929
autodan,ATTACK,0.821508
autodan,ATTACK,0.927601
autodan,ATTACK,0.813487
autodan,ATTACK,0.921948
autodan,ATTACK,0.838397
autodan,ATTACK,0.92727
autodan,ATTACK,0.86751
autodan,ATTACK,0.873732
autodan,ATTACK,0.918677
autodan,ATTACK,0.921591
autodan,ATTACK,0.924548
autodan,ATTACK,0.880708
autodan,ATTACK,0.826962
autodan,ATTACK,0.727873
autodan,ATTACK,0.624187
autodan,ATTACK,0.837976
autodan,ATTACK,0.729928
autodan,ATTACK,0.872149
autodan,ATTACK,0.781063
autodan,ATTACK,0.814208
autodan,ATTACK,0.787229
autodan,ATTACK,0.930299
autodan,ATTACK,0.888453
autodan,ATTACK,0.663931
autodan,ATTACK,0.880786
autodan,ATTACK,0.898986
autodan,ATTACK,0.852413
autodan,ATTACK,0.880633
autodan,ATTACK,0.921011
autodan,ATTACK,0.684813
autodan,ATTACK,0.937177
autodan,ATTACK,0.85879
autodan,ATTACK,0.777407
autodan,ATTACK,0.903581
autodan,ATTACK,0.864827
autodan,ATTACK,0.797356
autodan,ATTACK,0.844276
autodan,ATTACK,0.940979
autodan,ATTACK,0.874051
autodan,ATTACK,0.899237
autodan,ATTACK,0.794553
autodan,ATTACK,0.892222
autodan,ATTACK,0.899343
autodan,ATTACK,0.947529
autodan,ATTACK,0.83474
autodan,ATTACK,0.866754
autodan,ATTACK,0.896731
autodan,ATTACK,0.937764
autodan,ATTACK,0.879399
autodan,ATTACK,0.891682
autodan,ATTACK,0.845959
autodan,ATTACK,0.710541
autodan,ATTACK,0.955326
autodan,ATTACK,0.891449
autodan,ATTACK,0.788639
autodan,ATTACK,0.919703
autodan,ATTACK,0.899671
autodan,ATTACK,0.886578
autodan,ATTACK,0.850954
autodan,ATTACK,0.866699
autodan,ATTACK,0.770458
autodan,ATTACK,0.857127
autodan,ATTACK,0.837398
autodan,ATTACK,0.918142
autodan,ATTACK,0.797346
autodan,ATTACK,0.74175
