dataset,true_label,gap
autodan,ATTACK,0.134718
autodan,ATTACK,0.19139
autodan,ATTACK,0.143876
autodan,ATTACK,0.194198
autodan,ATTACK,0.214914
autodan,ATTACK,0.236788
autodan,ATTACK,0.184638
autodan,ATTACK,0.186999
autodan,ATTACK,0.165532
autodan,ATTACK,0.111418
autodan,ATTACK,0.119409
autodan,ATTACK,0.108385
autodan,ATTACK,0.125442
autodan,ATTACK,0.17543
autodan,ATTACK,0.191797
autodan,ATTACK,0.164241
autodan,ATTACK,0.166831
autodan,ATTACK,0.196981
autodan,ATTACK,0.199637
autodan,ATTACK,0.145837
autodan,ATTACK,0.165284
autodan,ATTACK,0.119746
autodan,ATTACK,0.161759
autodan,ATTACK,0.237831
autodan,ATTACK,0.178582
autodan,ATTACK,0.095738
autodan,ATTACK,0.116111
autodan,ATTACK,0.115677
autodan,ATTACK,0.130984
autodan,ATTACK,0.167415
autodan,ATTACK,0.11002
autodan,ATTACK,0.173128
autodan,ATTACK,0.130547
autodan,ATTACK,0.174236
autodan,ATTACK,0.133708
autodan,ATTACK,0.143243
autodan,ATTACK,0.162205
autodan,ATTACK,0.186991
autodan,ATTACK,0.145664
autodan,ATTACK,0.117986
autodan,ATTACK,0.130251
autodan,ATTACK,0.18262
autodan,ATTACK,0.193579
autodan,ATTACK,0.19695
autodan,ATTACK,0.117156
autodan,ATTACK,0.104862
autodan,ATTACK,0.167068
autodan,ATTACK,0.108344
autodan,ATTACK,0.167473
autodan,ATTACK,0.138901
autodan,ATTACK,0.113733
autodan,ATTACK,0.175173
autodan,ATTACK,0.148267
autodan,ATTACK,0.130896
autodan,ATTACK,0.168089
autodan,ATTACK,0.201515
autodan,ATTACK,0.1838
autodan,ATTACK,0.102484
autodan,ATTACK,0.117976
autodan,ATTACK,0.186007
autodan,ATTACK,0.158685
autodan,ATTACK,0.081872
autodan,ATTACK,0.151769
autodan,ATTACK,0.128539
autodan,ATTACK,0.163809
autodan,ATTACK,0.135969
autodan,ATTACK,0.203856
autodan,ATTACK,0.197858
autodan,ATTACK,0.166145
autodan,ATTACK,0.13123
autodan,ATTACK,0.105965
autodan,ATTACK,0.121054
autodan,ATTACK,0.124037
autodan,ATTACK,0.18027
autodan,ATTACK,0.133319
autodan,ATTACK,0.122143
autodan,ATTACK,0.122239
autodan,ATTACK,0.178078
autodan,ATTACK,0.143483
autodan,ATTACK,0.112198
autodan,ATTACK,0.17445
autodan,ATTACK,0.217674
autodan,ATTACK,0.213967
autodan,ATTACK,0.148592
autodan,ATTACK,0.125377
autodan,ATTACK,0.187975
autodan,ATTACK,0.184585
autodan,ATTACK,0.190585
autodan,ATTACK,0.207975
autodan,ATTACK,0.16272
autodan,ATTACK,0.125872
autodan,ATTACK,0.121959
autodan,ATTACK,0.158905
autodan,ATTACK,0.119003
autodan,ATTACK,0.224046
autodan,ATTACK,0.145091
autodan,ATTACK,0.140862
autodan,ATTACK,0.119306
autodan,ATTACK,0.18938
autodan,ATTACK,0.206511
autodan,ATTACK,0.130921
autodan,ATTACK,0.13535
autodan,ATTACK,0.175245
autodan,ATTACK,0.130274
autodan,ATTACK,0.142206
autodan,ATTACK,0.186369
autodan,ATTACK,0.108434
autodan,ATTACK,0.185628
autodan,ATTACK,0.187181
autodan,ATTACK,0.101733
autodan,ATTACK,0.126528
autodan,ATTACK,0.174262
autodan,ATTACK,0.199758
autodan,ATTACK,0.125248
autodan,ATTACK,0.189117
autodan,ATTACK,0.177128
autodan,ATTACK,0.198053
autodan,ATTACK,0.168779
autodan,ATTACK,0.145749
autodan,ATTACK,0.13794
autodan,ATTACK,0.147033
autodan,ATTACK,0.167946
autodan,ATTACK,0.221842
autodan,ATTACK,0.196834
autodan,ATTACK,0.197331
autodan,ATTACK,0.136693
autodan,ATTACK,0.161688
autodan,ATTACK,0.198272
autodan,ATTACK,0.195254
autodan,ATTACK,0.204228
autodan,ATTACK,0.160894
autodan,ATTACK,0.130575
autodan,ATTACK,0.159974
autodan,ATTACK,0.171047
autodan,ATTACK,0.160932
autodan,ATTACK,0.170107
autodan,ATTACK,0.180944
autodan,ATTACK,0.130758
autodan,ATTACK,0.212637
autodan,ATTACK,0.223648
autodan,ATTACK,0.175097
autodan,ATTACK,0.164307
autodan,ATTACK,0.128395
autodan,ATTACK,0.140484
autodan,ATTACK,0.187939
autodan,ATTACK,0.176819
autodan,ATTACK,0.091076
autodan,ATTACK,0.196235
autodan,ATTACK,0.149182
autodan,ATTACK,0.181457
autodan,ATTACK,0.187622
autodan,ATTACK,0.18662
autodan,ATTACK,0.0994
autodan,ATTACK,0.172684
autodan,ATTACK,0.113576
autodan,ATTACK,0.220582
autodan,ATTACK,0.160413
autodan,ATTACK,0.108443
autodan,ATTACK,0.115271
autodan,ATTACK,0.167593
autodan,ATTACK,0.179595
autodan,ATTACK,0.115959
autodan,ATTACK,0.186509
autodan,ATTACK,0.191787
autodan,ATTACK,0.104781
autodan,ATTACK,0.133072
autodan,ATTACK,0.135417
autodan,ATTACK,0.185439
autodan,ATTACK,0.191896
autodan,ATTACK,0.117362
autodan,ATTACK,0.166015
autodan,ATTACK,0.189536
autodan,ATTACK,0.135764
autodan,ATTACK,0.111739
autodan,ATTACK,0.099708
autodan,ATTACK,0.167001
autodan,ATTACK,0.111365
autodan,ATTACK,0.129188
autodan,ATTACK,0.168294
autodan,ATTACK,0.175218
autodan,ATTACK,0.171632
autodan,ATTACK,0.174417
autodan,ATTACK,0.125126
autodan,ATTACK,0.186763
autodan,ATTACK,0.107479
autodan,ATTACK,0.186796
autodan,ATTACK,0.118232
autodan,ATTACK,0.11628
autodan,ATTACK,0.186506
autodan,ATTACK,0.159002
autodan,ATTACK,0.202696
autodan,ATTACK,0.219089
autodan,ATTACK,0.193697
autodan,ATTACK,0.114678
autodan,ATTACK,0.192627
autodan,ATTACK,0.195989
autodan,ATTACK,0.128272
autodan,ATTACK,0.132576
autodan,ATTACK,0.119907
autodan,ATTACK,0.09692
autodan,ATTACK,0.204092
autodan,ATTACK,0.178901
autodan,ATTACK,0.211564
autodan,ATTACK,0.18594
autodan,ATTACK,0.102038
autodan,ATTACK,0.18743
autodan,ATTACK,0.124247
autodan,ATTACK,0.107961
autodan,ATTACK,0.172532
autodan,ATTACK,0.175294
autodan,ATTACK,0.117714
autodan,ATTACK,0.144547
autodan,ATTACK,0.107007
autodan,ATTACK,0.114659
autodan,ATTACK,0.087981
autodan,ATTACK,0.099581
autodan,ATTACK,0.111065
autodan,ATTACK,0.122206
autodan,ATTACK,0.120142
autodan,ATTACK,0.100573
autodan,ATTACK,0.129125
autodan,ATTACK,0.181195
autodan,ATTACK,0.122337
autodan,ATTACK,0.17138
autodan,ATTACK,0.109686
autodan,ATTACK,0.167212
autodan,ATTACK,0.1261
autodan,ATTACK,0.198638
autodan,ATTACK,0.126119
autodan,ATTACK,0.135319
autodan,ATTACK,0.109058
autodan,ATTACK,0.194415
autodan,ATTACK,0.207884
autodan,ATTACK,0.115835
autodan,ATTACK,0.121208
autodan,ATTACK,0.124636
autodan,ATTACK,0.182097
autodan,ATTACK,0.179923
autodan,ATTACK,0.170989
autodan,ATTACK,0.148957
autodan,ATTACK,0.116179
autodan,ATTACK,0.177294
autodan,ATTACK,0.124889
autodan,ATTACK,0.188479
autodan,ATTACK,0.174195
autodan,ATTACK,0.166329
autodan,ATTACK,0.11428
autodan,ATTACK,0.128799
autodan,ATTACK,0.197713
autodan,ATTACK,0.190488
autodan,ATTACK,0.181899
autodan,ATTACK,0.180026
autodan,ATTACK,0.110633
autodan,ATTACK,0.164195
autodan,ATTACK,0.167835
autodan,ATTACK,0.169171
autodan,ATTACK,0.198911
autodan,ATTACK,0.168857
autodan,ATTACK,0.097653
autodan,ATTACK,0.202984
autodan,ATTACK,0.175125
autodan,ATTACK,0.155598
autodan,ATTACK,0.100615
autodan,ATTACK,0.142082
autodan,ATTACK,0.196556
autodan,ATTACK,0.114397
autodan,ATTACK,0.186299
autodan,ATTACK,0.149593
autodan,ATTACK,0.099163
autodan,ATTACK,0.204569
autodan,ATTACK,0.204785
autodan,ATTACK,0.171872
autodan,ATTACK,0.151254
autodan,ATTACK,0.121808
autodan,ATTACK,0.109402
autodan,ATTACK,0.18037
autodan,ATTACK,0.117885
autodan,ATTACK,0.149097
autodan,ATTACK,0.177548
autodan,ATTACK,0.121229
autodan,ATTACK,0.139504
autodan,ATTACK,0.158143
autodan,ATTACK,0.182554
autodan,ATTACK,0.115043
autodan,ATTACK,0.174068
autodan,ATTACK,0.159999
autodan,ATTACK,0.115759
autodan,ATTACK,0.167685
autodan,ATTACK,0.133586
autodan,ATTACK,0.097803
autodan,ATTACK,0.122621
autodan,ATTACK,0.17323
autodan,ATTACK,0.181991
autodan,ATTACK,0.177095
autodan,ATTACK,0.159419
autodan,ATTACK,0.182064
autodan,ATTACK,0.129949
autodan,ATTACK,0.1772
autodan,ATTACK,0.205651
autodan,ATTACK,0.168877
autodan,ATTACK,0.137274
autodan,ATTACK,0.227478
autodan,ATTACK,0.103485
autodan,ATTACK,0.188901
autodan,ATTACK,0.191254
autodan,ATTACK,0.205918
autodan,ATTACK,0.184823
autodan,ATTACK,0.136465
autodan,ATTACK,0.152285
autodan,ATTACK,0.174278
autodan,ATTACK,0.161465
autodan,ATTACK,0.155579
autodan,ATTACK,0.178635
autodan,ATTACK,0.145218
autodan,ATTACK,0.211972
autodan,ATTACK,0.107642
autodan,ATTACK,0.144613
autodan,ATTACK,0.107843
autodan,ATTACK,0.158975
autodan,ATTACK,0.14561
autodan,ATTACK,0.173898
autodan,ATTACK,0.18061
autodan,ATTACK,0.10374
autodan,ATTACK,0.211899
autodan,ATTACK,0.151004
autodan,ATTACK,0.113289
autodan,ATTACK,0.221249
autodan,ATTACK,0.219339
autodan,ATTACK,0.169093
autodan,ATTACK,0.111943
autodan,ATTACK,0.17613
autodan,ATTACK,0.139692
autodan,ATTACK,0.133535
autodan,ATTACK,0.233578
autodan,ATTACK,0.174153
autodan,ATTACK,0.098643
autodan,ATTACK,0.138178
autodan,ATTACK,0.205877
autodan,ATTACK,0.194987
autodan,ATTACK,0.124371
autodan,ATTACK,0.102033
autodan,ATTACK,0.178281
autodan,ATTACK,0.164423
autodan,ATTACK,0.152815
autodan,ATTACK,0.185971
autodan,ATTACK,0.199603
